#    L    TT             EE             BB             TE             PP             TP             EP          
   191    0.54195E+04    0.70882E+00    0.00000E+00   -0.25887E+02    0.62920E-07    0.10989E-03    0.23542E-07
   192    0.54368E+04    0.70165E+00    0.00000E+00   -0.24834E+02    0.62591E-07    0.10876E-03    0.27532E-07
   193    0.54535E+04    0.69502E+00    0.00000E+00   -0.23758E+02    0.62266E-07    0.10764E-03    0.31531E-07
   194    0.54699E+04    0.68896E+00    0.00000E+00   -0.22656E+02    0.61943E-07    0.10653E-03    0.35514E-07
   195    0.54856E+04    0.68350E+00    0.00000E+00   -0.21530E+02    0.61623E-07    0.10545E-03    0.39459E-07
   196    0.55007E+04    0.67869E+00    0.00000E+00   -0.20380E+02    0.61305E-07    0.10438E-03    0.43342E-07
   197    0.55154E+04    0.67457E+00    0.00000E+00   -0.19208E+02    0.60990E-07    0.10332E-03    0.47140E-07
   198    0.55295E+04    0.67116E+00    0.00000E+00   -0.18012E+02    0.60677E-07    0.10228E-03    0.50829E-07
   199    0.55431E+04    0.66850E+00    0.00000E+00   -0.16793E+02    0.60367E-07    0.10125E-03    0.54386E-07
   200    0.55562E+04    0.66661E+00    0.00000E+00   -0.15552E+02    0.60059E-07    0.10023E-03    0.57787E-07
   201    0.55687E+04    0.66557E+00    0.00000E+00   -0.14288E+02    0.59753E-07    0.99226E-04    0.61013E-07
   202    0.55807E+04    0.66537E+00    0.00000E+00   -0.13003E+02    0.59450E-07    0.98234E-04    0.64065E-07
   203    0.55921E+04    0.66609E+00    0.00000E+00   -0.11696E+02    0.59150E-07    0.97254E-04    0.66945E-07
   204    0.56028E+04    0.66773E+00    0.00000E+00   -0.10370E+02    0.58851E-07    0.96286E-04    0.69657E-07
   205    0.56129E+04    0.67034E+00    0.00000E+00   -0.90230E+01    0.58555E-07    0.95330E-04    0.72207E-07
   206    0.56224E+04    0.67397E+00    0.00000E+00   -0.76559E+01    0.58262E-07    0.94385E-04    0.74596E-07
   207    0.56314E+04    0.67864E+00    0.00000E+00   -0.62692E+01    0.57970E-07    0.93452E-04    0.76830E-07
   208    0.56396E+04    0.68439E+00    0.00000E+00   -0.48635E+01    0.57681E-07    0.92530E-04    0.78912E-07
   209    0.56473E+04    0.69126E+00    0.00000E+00   -0.34392E+01    0.57394E-07    0.91620E-04    0.80846E-07
   210    0.56543E+04    0.69929E+00    0.00000E+00   -0.19973E+01    0.57110E-07    0.90721E-04    0.82636E-07
   211    0.56607E+04    0.70851E+00    0.00000E+00   -0.53766E+00    0.56827E-07    0.89832E-04    0.84286E-07
   212    0.56664E+04    0.71896E+00    0.00000E+00    0.93862E+00    0.56547E-07    0.88955E-04    0.85799E-07
   213    0.56716E+04    0.73068E+00    0.00000E+00    0.24316E+01    0.56269E-07    0.88089E-04    0.87180E-07
   214    0.56761E+04    0.74365E+00    0.00000E+00    0.39401E+01    0.55993E-07    0.87234E-04    0.88432E-07
   215    0.56799E+04    0.75809E+00    0.00000E+00    0.54634E+01    0.55719E-07    0.86389E-04    0.89559E-07
   216    0.56831E+04    0.77380E+00    0.00000E+00    0.70019E+01    0.55447E-07    0.85554E-04    0.90566E-07
   217    0.56858E+04    0.79093E+00    0.00000E+00    0.85536E+01    0.55178E-07    0.84730E-04    0.91455E-07
