#    L    TT             EE             BB             TE             PP             TP             EP          
   213    0.56262E+04    0.74820E+00    0.00000E+00    0.36390E+01    0.55902E-07    0.89029E-04    0.76616E-07
   214    0.56306E+04    0.76265E+00    0.00000E+00    0.51507E+01    0.55628E-07    0.88168E-04    0.78048E-07
   215    0.56343E+04    0.77860E+00    0.00000E+00    0.66768E+01    0.55357E-07    0.87319E-04    0.79392E-07
   216    0.56374E+04    0.79586E+00    0.00000E+00    0.82177E+01    0.55087E-07    0.86479E-04    0.80649E-07
   217    0.56399E+04    0.81458E+00    0.00000E+00    0.97716E+01    0.54820E-07    0.85650E-04    0.81822E-07
   218    0.56418E+04    0.83478E+00    0.00000E+00    0.11339E+02    0.54554E-07    0.84832E-04    0.82913E-07
   219    0.56431E+04    0.85644E+00    0.00000E+00    0.12920E+02    0.54291E-07    0.84023E-04    0.83924E-07
   220    0.56437E+04    0.87972E+00    0.00000E+00    0.14510E+02    0.54030E-07    0.83225E-04    0.84857E-07
   221    0.56438E+04    0.90455E+00    0.00000E+00    0.16113E+02    0.53770E-07    0.82437E-04    0.85714E-07
   222    0.56433E+04    0.93107E+00    0.00000E+00    0.17725E+02    0.53513E-07    0.81658E-04    0.86498E-07
   223    0.56421E+04    0.95921E+00    0.00000E+00    0.19349E+02    0.53257E-07    0.80889E-04    0.87210E-07
   224    0.56403E+04    0.98898E+00    0.00000E+00    0.20980E+02    0.53004E-07    0.80130E-04    0.87853E-07
   225    0.56380E+04    0.10205E+01    0.00000E+00    0.22621E+02    0.52752E-07    0.79381E-04    0.88429E-07
   226    0.56350E+04    0.10538E+01    0.00000E+00    0.24269E+02    0.52502E-07    0.78641E-04    0.88939E-07
   227    0.56313E+04    0.10889E+01    0.00000E+00    0.25924E+02    0.52255E-07    0.77910E-04    0.89387E-07
   228    0.56272E+04    0.11258E+01    0.00000E+00    0.27587E+02    0.52009E-07    0.77188E-04    0.89773E-07
   229    0.56224E+04    0.11645E+01    0.00000E+00    0.29254E+02    0.51764E-07    0.76475E-04    0.90101E-07
   230    0.56169E+04    0.12050E+01    0.00000E+00    0.30927E+02    0.51522E-07    0.75771E-04    0.90371E-07
